PRIMARY_OFFENCE,OCC_MONTH,OCC_DOW,OCC_DAY,OCC_DOY,OCC_HOUR,REPORT_YEAR,REPORT_DOW,REPORT_DAY,REPORT_HOUR,DIVISION,PREMISES_TYPE,BIKE_MAKE,BIKE_TYPE,BIKE_SPEED,BIKE_COLOUR,BIKE_COST,STATUS,NEIGHBOURHOOD_158,NEIGHBOURHOOD_140,LAT_WGS84
58,10,2,4,277,15,2014,5,7,7,13,2,554,4,1.0,91,1200.0,1,136,121,43.6644872
58,10,5,7,280,1,2014,5,7,16,3,5,754,1,1.0,212,2500.0,1,74,62,43.64890059
58,10,5,7,280,0,2014,5,7,6,2,4,758,7,0.0,190,80.0,1,107,93,43.69316377
58,11,0,6,249,18,2014,6,8,19,14,4,853,7,21.0,9,900.0,1,82,70,43.70490526
58,10,5,7,280,15,2014,6,8,18,12,5,158,3,21.0,250,1000.0,1,126,123,43.65076299
58,11,0,6,249,18,2014,6,8,19,14,4,853,7,14.0,225,500.0,1,82,70,43.70490526
58,10,6,1,274,9,2014,6,8,9,13,2,758,4,1.0,29,120.0,1,136,121,43.6626056
37,5,6,10,191,16,2014,6,8,8,14,5,170,4,10.0,35,689.2800293,1,3,3,43.67783652
9,11,1,29,272,23,2014,6,8,17,0,3,405,3,18.0,160,800.0,1,70,59,43.66300226
58,11,2,13,256,9,2014,6,8,11,12,2,600,3,24.0,9,120.0,1,36,23,43.6579503
58,10,5,7,280,15,2014,6,8,10,2,3,758,2,1.0,248,350.0,1,29,27,43.67602512
58,10,6,8,281,7,2014,6,8,13,12,5,316,8,1.0,178,1500.0,1,21,19,43.66649561
58,10,1,6,279,18,2014,6,8,8,16,4,262,7,24.0,225,600.0,1,125,111,43.66135622
58,10,6,8,281,8,2014,6,8,9,7,0,754,3,21.0,9,500.0,1,154,130,43.77553539
58,10,5,7,280,4,2014,6,8,10,2,3,754,5,24.0,9,689.2800293,1,67,56,43.69437888
37,10,6,8,281,9,2014,6,8,11,3,2,726,8,1.0,49,689.2800293,1,109,95,43.66192771
58,10,3,5,278,21,2014,6,8,10,13,2,957,4,1.0,134,700.0,1,136,121,43.6625577
58,10,4,9,282,18,2014,4,9,21,12,5,1055,3,21.0,178,500.0,1,36,23,43.65576989
58,10,4,9,282,14,2014,4,9,17,12,5,1055,4,18.0,9,300.0,1,36,23,43.64862849
58,10,4,9,282,17,2014,4,9,20,16,3,403,3,27.0,133,1130.0,1,125,111,43.66616445
58,10,4,9,282,12,2014,4,9,18,13,5,758,8,0.0,9,2000.0,1,153,6,43.6608114
58,10,4,9,282,11,2014,4,9,16,12,5,758,4,1.0,51,300.0,1,102,90,43.67235631
58,10,4,2,275,16,2014,4,9,11,13,5,893,3,8.0,222,500.0,1,153,6,43.65572049
58,10,4,9,282,16,2014,4,9,16,15,5,758,1,1.0,266,800.0,1,38,35,43.68616332
7,10,6,8,281,22,2014,4,9,9,0,4,758,7,10.0,9,200.0,1,70,59,43.66005307
58,10,4,9,282,2,2014,4,9,12,2,3,730,4,24.0,133,1000.0,1,67,56,43.69832507
58,10,4,9,282,15,2014,4,9,17,12,5,820,3,21.0,9,600.0,1,25,23,43.66834711
58,11,3,28,271,17,2014,4,9,9,16,4,754,3,10.0,160,400.0,1,132,117,43.66673189
58,10,6,8,281,8,2014,4,9,6,16,2,723,3,21.0,93,350.0,1,38,35,43.68272524
58,10,4,9,282,0,2014,4,9,10,16,3,1090,3,10.0,248,1300.0,1,125,111,43.66616445
58,10,0,10,283,9,2014,0,10,18,3,1,403,7,21.0,35,1100.0,1,138,123,43.64548079
58,10,4,9,282,18,2014,0,10,12,13,5,983,5,21.0,35,200.0,1,153,6,43.65572049
58,10,0,10,283,7,2014,0,10,20,12,2,1078,1,1.0,9,1500.0,1,36,23,43.6576949
58,10,6,8,281,4,2014,0,10,9,7,5,115,3,21.0,9,500.0,1,154,130,43.77553539
58,10,4,9,282,19,2014,0,10,11,13,4,554,3,18.0,65,1000.0,1,153,6,43.65335999
58,10,3,5,278,19,2014,0,10,12,4,4,730,5,18.0,34,2200.0,1,90,77,43.61535933
58,10,1,6,279,10,2014,0,10,15,0,5,820,4,21.0,238,450.0,1,120,107,43.65014965
58,10,2,11,284,5,2014,2,11,9,3,5,1090,1,1.0,212,1000.0,1,3,3,43.66841681
58,10,0,10,283,14,2014,2,11,15,12,5,922,5,12.0,248,689.2800293,1,36,23,43.65494689
58,10,1,6,279,8,2014,2,11,8,12,0,754,5,10.0,9,689.2800293,1,93,79,43.65214259
58,10,4,2,275,10,2014,2,11,23,15,5,758,4,21.0,9,300.0,1,112,98,43.68156616
58,10,2,11,284,11,2014,2,11,21,2,1,1109,1,1.0,9,1238.0,1,23,21,43.68369602
37,10,3,12,285,0,2014,3,12,0,12,5,1046,5,99.0,152,689.2800293,0,25,23,43.6646441
58,10,0,3,276,21,2014,3,12,22,10,4,1078,7,30.0,248,300.0,1,85,73,43.79190989
58,10,2,11,284,21,2014,3,12,20,12,5,1089,1,1.0,9,1000.0,1,25,23,43.6636958
58,10,2,11,284,11,2014,3,12,10,12,1,1048,3,12.0,35,800.0,1,102,90,43.66709411
58,10,1,6,279,10,2014,1,13,11,14,5,888,3,21.0,35,259.0,1,119,105,43.67180931
55,10,6,8,281,20,2014,1,13,14,2,3,957,3,0.0,248,800.0,1,50,43,43.70044636
55,10,6,8,281,20,2014,1,13,14,2,3,957,3,0.0,34,2500.0,1,50,43,43.70044636
55,10,6,8,281,20,2014,1,13,14,2,3,1055,3,0.0,150,3500.0,1,50,43,43.70044636
58,10,1,13,286,16,2014,1,13,18,16,5,435,1,2.0,225,2000.0,1,125,111,43.66614261
58,10,3,12,285,13,2014,1,13,14,12,5,1089,4,1.0,212,440.0,1,93,79,43.6561629
58,10,3,5,278,17,2014,1,13,12,0,4,717,4,1.0,133,300.0,1,59,49,43.65629072
58,10,5,14,287,19,2014,5,14,19,9,5,1124,0,1.0,160,400.0,1,146,129,43.74264083
7,10,2,11,284,20,2014,5,14,15,9,4,369,8,0.0,152,3000.0,1,106,92,43.69282943
58,10,6,8,281,19,2014,5,14,19,2,4,1078,3,27.0,212,900.0,1,67,56,43.69599937
50,10,1,13,286,17,2014,5,14,11,15,5,730,3,27.0,225,6500.0,1,30,28,43.68233838
50,10,1,13,286,17,2014,5,14,11,15,5,537,3,27.0,133,1500.0,1,30,28,43.68233838
58,5,6,23,204,17,2014,5,14,21,13,0,754,5,6.0,202,800.0,1,7,6,43.6624776
7,10,6,1,274,0,2014,5,14,17,13,4,1031,1,1.0,35,1100.0,1,74,62,43.6569723
58,10,1,13,286,20,2014,5,14,16,13,5,730,4,0.0,9,150.0,1,153,6,43.6592374
7,10,6,1,274,0,2014,5,14,17,13,4,758,7,4.0,35,250.0,1,74,62,43.6569723
58,10,1,13,286,19,2014,5,14,13,13,1,754,1,32.0,9,2226.100098,1,153,6,43.6579001
58,10,5,14,287,18,2014,5,14,21,5,5,893,3,24.0,53,300.0,1,95,81,43.74325917
58,10,5,14,287,19,2014,5,14,19,9,5,1089,3,1.0,190,100.0,1,146,129,43.74264083
58,10,3,12,285,13,2014,5,14,13,0,1,888,4,24.0,9,350.0,1,118,104,43.63969449
58,11,1,6,249,21,2014,6,15,22,9,3,984,0,1.0,225,500.0,1,12,11,43.74423078
58,10,5,14,287,16,2014,6,15,13,13,2,1055,4,27.0,249,600.0,1,136,121,43.6626056
58,11,1,6,249,21,2014,6,15,22,9,3,730,3,21.0,53,400.0,1,12,11,43.74423078
58,10,0,10,283,23,2014,6,15,13,13,2,758,4,6.0,9,300.0,1,136,121,43.66542931
58,10,5,14,287,7,2014,6,15,17,3,6,1089,3,6.0,222,200.0,1,34,32,43.66198241
58,10,6,15,288,12,2014,6,15,17,3,5,1090,1,1.0,29,1150.0,1,109,95,43.66115701
58,10,1,13,286,10,2014,6,15,22,2,4,1055,3,18.0,28,1500.0,1,107,93,43.68989878
58,10,2,11,284,0,2014,6,15,14,13,5,440,3,1.0,9,360.0,1,136,121,43.6607696
58,10,6,15,288,20,2014,6,15,21,2,3,758,3,28.0,9,689.2800293,1,67,56,43.69320178
58,10,5,14,287,9,2014,6,15,9,13,5,723,7,24.0,133,593.0,1,138,123,43.64650429
58,10,2,11,284,17,2014,6,15,11,13,5,144,3,21.0,9,1100.0,1,138,123,43.64881079
58,10,6,15,288,12,2014,6,15,20,12,5,758,1,32.0,35,2000.0,1,102,90,43.66649561
58,10,5,14,287,10,2014,6,15,0,13,5,983,3,30.0,178,300.0,1,153,6,43.65570729
58,10,5,14,287,18,2014,6,15,11,13,1,249,7,8.0,35,449.0,1,136,121,43.6620788
58,10,4,16,289,11,2014,4,16,14,12,4,316,8,0.0,9,1500.0,1,36,23,43.65290919
58,10,4,16,289,7,2014,4,16,11,2,4,820,3,15.0,133,600.0,1,50,43,43.70107276
58,10,4,16,289,9,2014,4,16,16,13,5,1055,3,27.0,213,1000.0,1,136,121,43.6601475
58,10,6,15,288,20,2014,4,16,10,13,2,754,3,21.0,9,800.0,1,136,121,43.66308831
58,10,6,15,288,20,2014,4,16,9,2,3,690,4,27.0,248,1800.0,1,67,56,43.69682827
58,10,4,16,289,14,2014,4,16,17,13,1,403,4,9.0,9,800.0,1,138,123,43.64576188
58,10,6,15,288,3,2014,4,16,12,14,5,893,4,24.0,35,350.0,1,3,3,43.67334741
58,10,3,5,278,22,2014,4,16,0,14,3,957,3,18.0,212,1000.0,1,119,105,43.68083304
58,11,1,15,258,8,2014,4,16,15,12,5,1055,4,21.0,33,1000.0,1,57,123,43.64002068
58,10,4,16,289,18,2014,4,16,19,2,3,440,3,21.0,83,0.0,1,50,43,43.70176346
58,10,4,16,289,5,2014,4,16,15,12,5,1090,1,12.0,9,1000.0,1,36,23,43.65407279
58,10,4,16,289,7,2014,4,16,11,2,4,170,3,15.0,35,350.0,1,50,43,43.70107276
58,10,4,16,289,19,2014,4,16,19,7,0,403,3,21.0,133,400.0,1,154,130,43.77553539
58,10,4,16,289,14,2014,4,16,17,13,5,758,7,8.0,9,1800.0,1,138,123,43.64785099
58,10,5,7,280,19,2014,4,16,15,7,0,1078,3,7.0,248,500.0,1,127,112,43.75326619
58,10,6,15,288,9,2014,0,17,17,15,0,316,1,1.0,9,1000.0,1,31,29,43.68941671
58,10,1,13,286,13,2014,0,17,15,12,0,403,7,12.0,35,400.0,1,25,23,43.6630447
7,10,5,14,287,14,2014,0,17,8,3,4,133,7,12.0,178,1500.0,1,135,120,43.6535797
7,10,0,17,290,0,2014,0,17,8,0,3,730,4,18.0,212,600.0,1,70,59,43.66980345
58,10,4,16,289,19,2014,0,17,9,15,0,93,5,10.0,83,200.0,1,131,116,43.69607591
58,10,0,17,290,17,2014,0,17,19,3,1,754,4,3.0,9,700.0,1,141,88,43.64396149
58,10,0,17,290,16,2014,2,18,1,13,5,754,3,27.0,35,800.0,1,153,6,43.6563248
58,10,2,18,291,11,2014,2,18,23,13,0,403,7,27.0,248,629.0,1,7,6,43.6615659
58,10,0,17,290,23,2014,2,18,10,2,0,600,3,21.0,225,400.0,1,67,56,43.68719531
58,10,2,18,291,8,2014,2,18,9,16,4,997,7,6.0,190,200.0,1,38,35,43.68768992
58,10,2,11,284,22,2014,2,18,10,13,5,1046,4,21.0,9,1100.0,1,138,123,43.64576188
58,10,0,17,290,19,2014,3,19,18,3,5,997,10,18.0,35,300.0,1,3,3,43.67218192
58,10,4,9,282,0,2014,3,19,12,3,0,821,7,16.0,116,500.0,1,124,110,43.63589428
7,10,2,18,291,14,2014,3,19,13,12,4,1089,7,0.0,9,689.2800293,1,93,79,43.6561629
58,10,3,19,292,9,2014,3,19,12,13,5,403,3,21.0,248,400.0,1,36,23,43.65243589
7,10,2,18,291,14,2014,3,19,13,12,4,1089,7,0.0,9,689.2800293,1,93,79,43.6561629
58,10,3,12,285,22,2014,3,19,14,2,3,144,3,12.0,178,500.0,1,50,43,43.70030697
58,10,3,19,292,16,2014,3,19,19,3,5,754,5,24.0,55,899.0,1,83,71,43.64592389
58,10,4,16,289,23,2014,3,19,10,1,4,957,3,21.0,14,400.0,1,117,103,43.67086114
58,10,2,18,291,19,2014,3,19,10,3,4,957,4,10.0,9,2000.0,1,109,95,43.6580294
58,10,0,17,290,17,2014,3,19,13,10,3,997,4,10.0,266,689.2800293,1,85,73,43.81185432
58,10,3,12,285,22,2014,3,19,14,2,3,1046,3,12.0,9,300.0,1,50,43,43.70030697
58,10,3,19,292,17,2014,1,20,11,16,5,754,10,21.0,248,200.0,1,132,117,43.68011234
58,10,3,19,292,13,2014,1,20,10,14,5,862,7,21.0,20,689.2800293,1,119,105,43.68839935
58,10,0,17,290,10,2014,1,20,11,13,5,1055,4,24.0,9,1500.0,1,153,6,43.64960629
58,10,4,16,289,8,2014,1,20,13,14,5,1097,4,1.0,9,500.0,1,3,3,43.66871991
58,10,5,14,287,21,2014,1,20,11,12,5,1101,4,1.0,9,800.0,0,93,79,43.656385
58,10,2,11,284,16,2014,1,20,11,13,5,888,7,24.0,152,500.0,1,7,6,43.67010461
58,10,3,19,292,18,2014,1,20,9,13,2,1055,3,21.0,12,689.2800293,1,136,121,43.6622271
58,10,2,18,291,5,2014,1,20,3,3,5,169,4,21.0,248,300.0,1,136,121,43.66270111
58,10,1,20,293,7,2014,1,20,8,12,4,78,1,10.0,248,1500.0,1,21,19,43.66651211
58,10,5,21,294,11,2014,5,21,15,13,5,893,3,21.0,48,150.0,1,136,121,43.66725651
58,10,5,21,294,19,2014,5,21,22,3,0,1055,3,21.0,12,250.0,1,141,88,43.64301848
58,10,5,21,294,7,2014,5,21,12,13,5,758,1,1.0,134,700.0,1,138,123,43.64800039
58,10,1,20,293,14,2014,5,21,15,3,5,904,4,1.0,190,350.0,1,74,62,43.6564704
58,10,3,19,292,13,2014,5,21,12,13,2,754,5,28.0,212,1000.0,1,136,121,43.6604444
58,10,1,20,293,14,2014,5,21,11,12,2,730,7,21.0,212,689.2800293,1,36,23,43.6585105
58,10,5,21,294,1,2014,5,21,2,15,0,997,3,8.0,35,689.2800293,1,112,98,43.67751354
58,10,4,16,289,9,2014,5,21,15,16,3,758,3,1.0,35,1100.0,1,16,14,43.67026645
58,10,4,16,289,9,2014,5,21,15,16,3,758,3,1.0,248,500.0,1,16,14,43.67026645
58,10,3,5,278,10,2014,6,22,10,0,0,93,3,21.0,190,0.0,1,60,50,43.63706871
58,10,5,7,280,20,2014,6,22,10,13,5,1046,3,10.0,133,600.0,1,153,6,43.6592374
58,1,1,25,237,12,2014,6,22,16,14,4,957,7,21.0,133,863.0,1,51,44,43.7013176
7,10,3,19,292,18,2014,6,22,11,2,3,730,4,18.0,266,350.0,1,50,43,43.70230967
58,10,6,22,295,11,2014,6,22,13,2,3,405,4,18.0,248,600.0,1,67,56,43.69505648
58,10,6,22,295,3,2014,6,22,5,3,3,170,7,21.0,150,689.2800293,1,135,120,43.6514433
58,10,6,22,295,10,2014,6,22,10,13,5,989,1,1.0,212,100.0,1,7,6,43.66778161
58,10,6,22,295,14,2014,6,22,17,4,1,554,10,12.0,55,900.0,1,76,64,43.65136642
58,10,6,22,295,9,2014,6,22,17,13,5,304,1,1.0,9,1000.0,1,153,6,43.65004769
58,1,1,25,237,12,2014,6,22,16,14,4,440,3,21.0,9,1200.0,1,51,44,43.7013176
58,10,6,22,295,8,2014,6,22,15,14,0,758,4,8.0,160,3000.0,1,3,3,43.66871991
58,10,5,21,294,17,2014,4,23,9,13,5,758,1,1.0,35,689.2800293,1,25,23,43.66605971
58,10,0,10,283,0,2014,4,23,23,7,5,512,4,17.0,9,400.0,1,154,130,43.77553539
58,10,4,23,296,12,2014,4,23,19,0,5,888,4,5.0,212,600.0,1,120,107,43.65021825
7,10,5,21,294,17,2014,4,23,19,12,0,314,1,35.0,9,1095.0,1,102,90,43.67133301
58,10,6,22,295,12,2014,4,23,12,3,4,361,5,1.0,212,1030.0,1,83,71,43.64522449
58,10,4,23,296,11,2014,0,24,9,12,0,552,3,27.0,83,1500.0,1,93,79,43.6561629
58,10,4,23,296,18,2014,0,24,10,1,2,853,5,24.0,212,500.0,1,144,127,43.70436456
58,10,2,18,291,17,2014,0,24,15,0,5,906,10,3.0,35,120.0,1,59,49,43.65722104
58,10,6,1,274,8,2014,0,24,9,14,0,314,1,1.0,9,1667.599976,1,3,3,43.66715791
58,10,6,22,295,22,2014,0,24,14,3,0,983,3,21.0,9,689.2800293,1,3,3,43.67030781
58,10,4,23,296,12,2014,0,24,12,16,3,169,3,18.0,133,150.0,1,125,111,43.66694854
58,10,4,23,296,18,2014,0,24,1,3,3,399,7,8.0,79,1000.0,1,83,71,43.64592389
58,10,0,24,297,9,2014,0,24,13,8,2,405,4,21.0,35,150.0,1,62,52,43.80602734
58,10,0,24,297,19,2014,0,24,19,1,0,758,3,18.0,29,50.0,1,20,18,43.70865515
58,10,4,23,296,21,2014,0,24,20,12,5,754,3,6.0,9,500.0,1,93,79,43.6609474
58,10,4,23,296,9,2014,0,24,18,13,5,316,1,1.0,9,689.2800293,1,153,6,43.64864369
58,10,2,25,298,9,2014,2,25,10,2,5,369,8,1.0,212,3500.0,1,107,93,43.68712879
58,10,0,24,297,22,2014,2,25,12,2,3,331,3,16.0,178,100.0,1,152,136,43.68006692
58,10,2,25,298,14,2014,2,25,14,3,3,537,4,0.0,12,500.0,1,136,121,43.66267141
58,10,2,25,298,11,2014,2,25,21,16,5,314,1,32.0,212,955.7000122,1,125,111,43.66878115
58,10,2,25,298,13,2014,2,25,23,13,5,34,1,32.0,212,1900.0,1,153,6,43.6561157
58,10,3,26,299,13,2014,3,26,14,12,3,758,7,5.0,212,100.0,1,36,23,43.65514279
58,10,2,25,298,18,2014,3,26,17,0,3,964,3,10.0,222,150.0,1,78,66,43.65989905
58,10,4,16,289,18,2014,3,26,18,4,0,399,3,21.0,178,530.0,1,63,77,43.62545188
58,10,2,25,298,13,2014,3,26,13,7,0,888,3,24.0,35,760.0,1,35,33,43.72707425
58,10,4,23,296,3,2014,1,27,15,0,3,758,3,15.0,35,500.0,1,70,59,43.66242616
58,10,4,23,296,12,2014,1,27,16,12,0,552,3,27.0,83,1500.0,1,93,79,43.6561629
58,10,1,27,300,19,2014,1,27,22,13,5,754,3,12.0,212,500.0,1,138,123,43.64884639
58,10,2,25,298,10,2014,1,27,21,3,4,754,4,7.0,9,2200.0,1,34,32,43.66897302
9,10,3,26,299,20,2014,1,27,19,0,4,371,4,5.0,248,125.0,1,120,107,43.65784637
58,10,2,25,298,14,2014,5,28,17,3,5,403,7,21.0,35,420.0,1,57,123,43.64014058
51,10,6,22,295,18,2014,5,28,7,9,5,758,3,12.0,260,750.0,1,14,12,43.68142714
58,10,1,27,300,17,2014,5,28,17,3,0,552,7,27.0,9,350.0,1,141,88,43.64391878
58,10,6,22,295,8,2014,5,28,17,12,2,853,3,18.0,9,689.2800293,1,126,123,43.64512518
58,10,1,27,300,19,2014,5,28,10,3,1,554,3,18.0,9,439.0,1,34,32,43.66198241
58,10,3,26,299,0,2014,5,28,19,16,0,754,1,32.0,9,3000.0,1,125,111,43.6605293
7,10,5,28,301,18,2014,5,28,22,12,0,1078,10,10.0,9,2850.0,1,126,123,43.65134019
58,10,5,21,294,13,2014,6,29,9,7,3,1055,4,10.0,133,1400.0,1,127,112,43.74855279
58,10,6,29,302,8,2014,6,29,9,4,0,754,5,21.0,9,200.0,1,90,77,43.6147147
58,10,5,28,301,22,2014,6,29,15,3,3,744,4,1.0,250,500.0,1,34,32,43.66378441
58,10,6,29,302,16,2014,6,29,21,12,5,758,1,2.0,9,1300.0,1,97,84,0.0
58,10,0,24,297,16,2014,6,29,13,2,4,1157,1,50.0,9,1700.0,1,67,56,43.69612128
58,10,3,26,299,7,2014,6,29,10,0,0,862,5,20.0,9,3995.0,1,118,104,43.6463178
58,10,1,27,300,19,2014,6,29,21,3,3,405,4,18.0,9,450.0,1,109,95,43.65854231
58,10,6,29,302,19,2014,4,30,0,13,5,399,3,24.0,79,500.0,1,7,6,43.66819551
58,10,4,30,303,10,2014,4,30,13,11,1,758,3,12.0,55,400.0,1,13,11,43.77663627
51,10,1,20,293,20,2014,4,30,13,0,3,758,3,1.0,190,100.0,1,120,107,43.66222076
58,10,5,21,294,9,2014,4,30,11,13,5,758,1,50.0,9,934.0,1,138,123,43.64704749
58,10,4,30,303,17,2014,4,30,20,13,5,754,8,3.0,168,1000.0,1,153,6,43.6564308
58,10,4,30,303,13,2014,4,30,14,8,3,1078,7,6.0,248,200.0,1,9,8,43.8038298
58,10,4,30,303,16,2014,4,30,16,0,1,758,0,1.0,9,250.0,1,71,32,43.66846242
58,10,1,27,300,14,2014,4,30,18,13,5,893,11,1.0,212,543.0,1,25,23,43.6621309
58,10,6,29,302,21,2014,4,30,11,16,5,316,1,1.0,168,500.0,1,101,89,43.66844124
58,10,6,29,302,16,2014,4,30,9,3,3,405,4,24.0,35,700.0,1,3,3,43.67089652
58,10,6,29,302,18,2014,4,30,8,0,5,622,4,1.0,9,900.0,1,145,128,43.67101734
58,10,1,27,300,10,2014,0,31,16,13,0,1078,7,10.0,9,30.0,1,74,62,43.65005979
58,10,1,27,300,10,2014,0,31,16,13,0,169,7,1.0,9,750.0,1,74,62,43.65005979
58,10,0,17,290,0,2014,0,31,9,16,1,176,4,10.0,35,2300.0,1,132,117,43.6645383
58,10,5,28,301,20,2014,2,1,20,2,4,170,3,18.0,248,150.0,1,17,15,43.70169316
58,9,2,1,305,16,2014,2,1,20,12,5,997,3,18.0,190,100.0,1,25,23,43.66669851
58,10,6,29,302,18,2014,2,1,12,3,0,170,3,24.0,131,175.0,1,138,123,43.64853399
58,10,2,25,298,14,2014,2,1,15,12,5,600,3,21.0,9,4000.0,1,36,23,43.6564956
58,10,5,28,301,20,2014,2,1,20,2,4,170,3,18.0,222,150.0,1,17,15,43.70169316
58,10,0,24,297,13,2014,2,1,12,7,5,754,10,21.0,9,2400.0,1,158,140,43.72099806
58,10,3,26,299,16,2014,2,1,12,4,4,403,10,30.0,9,1100.0,1,98,85,43.59769173
51,10,0,31,304,15,2014,3,2,8,3,1,405,3,20.0,9,650.0,1,135,120,43.64783359
58,10,4,2,275,0,2014,3,2,21,4,1,754,10,24.0,190,650.0,1,46,58,43.63771723
58,10,4,2,275,0,2014,3,2,21,4,1,723,10,24.0,0,600.0,1,46,58,43.63771723
58,10,0,31,304,17,2014,3,2,17,3,1,405,3,21.0,248,1500.0,1,135,120,43.64783359
58,10,3,12,285,0,2014,1,3,11,13,1,144,10,28.0,133,1400.0,1,74,62,43.65005979
58,9,1,3,307,8,2014,1,3,22,14,1,754,5,16.0,9,0.0,1,123,83,43.70555502
58,10,4,30,303,20,2014,1,3,11,3,1,403,5,1.0,248,600.0,1,83,71,43.64251679
58,11,1,15,258,9,2014,1,3,12,3,1,405,4,10.0,248,1500.0,1,83,71,43.64124569
58,10,0,31,304,22,2014,1,3,11,12,3,1064,5,6.0,212,689.2800293,1,93,79,43.6607119
58,11,1,15,258,9,2014,1,3,12,3,1,405,4,10.0,248,1500.0,1,83,71,43.64124569
58,10,0,31,304,22,2014,1,3,11,12,3,416,5,6.0,132,500.0,1,93,79,43.6607119
58,9,3,2,306,16,2014,1,3,10,3,5,730,3,15.0,266,300.0,1,57,123,43.63848618
58,10,0,31,304,12,2014,1,3,9,16,3,615,3,21.0,9,200.0,1,101,89,43.67112633
9,1,2,30,242,5,2014,5,4,18,2,3,730,3,18.0,248,700.0,1,50,43,43.70368456
7,10,1,27,300,9,2014,5,4,19,2,3,512,3,26.0,35,1100.0,1,67,56,43.69612128
58,10,2,11,284,12,2014,5,4,9,3,3,144,3,21.0,248,900.0,1,124,110,43.63922578
58,9,1,3,307,21,2014,5,4,9,14,3,622,4,18.0,35,1200.0,1,3,3,43.67218192
58,9,1,3,307,13,2014,5,4,7,13,4,314,1,35.0,9,955.7000122,1,74,62,43.6560348
58,10,5,21,294,8,2014,5,4,10,13,5,314,1,30.0,248,1100.0,1,153,6,43.6563248
58,9,1,3,307,21,2014,5,4,9,14,3,28,4,18.0,212,1200.0,1,3,3,43.67218192
7,10,1,27,300,9,2014,5,4,19,2,3,512,3,26.0,248,1200.0,1,67,56,43.69612128
7,10,1,27,300,9,2014,5,4,19,2,3,758,3,26.0,29,3500.0,1,67,56,43.69612128
58,1,3,24,236,12,2014,5,4,16,13,1,405,4,18.0,53,1300.0,1,138,123,43.64576188
58,10,6,22,295,10,2014,5,4,15,2,1,820,3,18.0,225,500.0,1,29,27,43.67881521
7,10,1,27,300,9,2014,5,4,19,2,3,758,4,26.0,248,4800.0,1,67,56,43.69612128
58,9,5,4,308,19,2014,5,4,21,10,5,180,3,21.0,35,100.0,1,85,73,43.79369789
58,9,5,4,308,21,2014,6,5,8,12,5,170,3,5.0,9,250.0,1,93,79,43.6582966
58,9,5,4,308,17,2014,6,5,11,16,5,262,5,27.0,212,800.0,1,125,111,43.66105962
58,9,5,4,308,21,2014,6,5,9,13,5,1084,3,21.0,9,200.0,1,138,123,43.64370268
58,9,6,5,309,10,2014,6,5,21,16,4,1090,3,21.0,12,689.2800293,1,125,111,43.66845296
58,10,0,24,297,12,2014,4,6,19,13,2,170,4,0.0,9,460.0,1,7,6,43.66681111
58,10,1,27,300,14,2014,4,6,18,3,5,169,7,10.0,93,250.0,1,109,95,43.66220291
58,11,4,4,247,23,2014,4,6,23,0,5,1078,5,24.0,9,0.0,1,59,49,43.65389242
58,9,6,5,309,21,2014,4,6,14,13,4,754,5,10.0,212,1300.0,1,7,6,43.6630379
58,9,6,5,309,15,2014,4,6,13,12,5,862,4,18.0,35,200.0,1,21,19,43.66817371
58,9,4,6,310,16,2014,4,6,21,12,5,1089,3,18.0,9,150.0,1,36,23,43.65482919
58,9,6,5,309,17,2014,4,6,21,13,5,758,8,4.0,9,1250.0,1,74,62,43.65467659
58,9,0,7,311,18,2014,0,7,21,16,5,403,5,20.0,9,2800.0,1,132,117,43.67123023
58,10,0,10,283,17,2014,0,7,14,12,3,772,4,0.0,83,100.0,1,102,90,43.67133301
58,11,1,15,258,9,2014,0,7,12,3,3,537,1,27.0,9,600.0,1,3,3,43.66583811
58,9,6,5,309,17,2014,0,7,0,13,1,169,3,15.0,212,0.0,1,138,123,43.64397918
7,9,6,5,309,21,2014,0,7,15,3,4,723,3,21.0,35,300.0,1,109,95,43.6588136
58,10,5,21,294,12,2014,0,7,13,0,5,1078,10,21.0,35,473.3500061,1,59,49,43.65722104
58,9,2,8,312,18,2014,2,8,23,14,5,1055,3,24.0,53,750.0,1,103,83,43.7067408
58,9,2,8,312,13,2014,2,8,13,3,1,316,1,1.0,143,1000.0,1,74,62,43.6567172
58,9,2,8,312,11,2014,2,8,16,7,5,1055,3,21.0,213,850.0,1,97,84,43.78382529
58,9,3,9,313,20,2014,3,9,20,9,5,245,1,0.0,212,1500.0,1,14,12,43.70131383
58,9,2,8,312,21,2014,3,9,20,2,3,758,4,0.0,35,800.0,1,17,15,43.69990706
58,9,3,9,313,16,2014,3,9,16,11,3,1089,4,0.0,9,689.2800293,1,139,124,43.7643776
58,9,2,8,312,21,2014,3,9,20,2,3,271,3,21.0,225,100.0,1,17,15,43.69990706
58,9,0,7,311,12,2014,1,10,16,1,5,1078,5,1.0,83,700.0,1,70,59,43.66898715
58,1,6,20,232,19,2014,1,10,14,6,1,758,3,0.0,202,140.0,1,15,13,43.76597149
58,9,5,4,308,12,2014,1,10,8,6,5,997,7,10.0,35,689.2800293,1,53,45,43.75722999
58,1,6,20,232,19,2014,1,10,14,6,1,758,3,0.0,9,200.0,1,15,13,43.76597149
58,1,6,20,232,19,2014,1,10,14,6,1,758,3,0.0,213,300.0,1,15,13,43.76597149
